252,66
256,64
252,66
256,64
251,66
251,66
251,66
251,66
250,66
252,66
254,65
248,67
259,63
254,65
250,66
254,65
249,67
249,67
254,65
253,65
251,66
254,65
248,67
254,65
254,65
248,67
246,68
252,66
252,66
245,68
250,66
247,67
250,66
250,66
249,67
253,65
248,67
247,67
253,65
250,66
252,66
253,65
246,68
252,66
248,67
248,67
246,68
252,66
246,68
247,67
246,68
248,67
246,68
248,67
253,65
249,67
254,65
253,65
253,65
248,67
254,65
252,66
248,67
252,66
252,66
245,68
252,66
252,66
252,66
248,67
246,68
252,66
248,67
251,66
252,66
245,68
251,66
247,67
251,66
251,66
247,67
251,66
250,66
251,66
251,66
248,67
247,67
248,67
248,67
252,66
249,67
252,66
252,66
246,68
252,66
249,67
254,65
254,65
250,66
250,66
252,66
248,67
251,66
250,66
250,66
249,67
252,66
256,64
251,66
249,67
256,64
256,64
256,64
251,66
252,66
256,64
252,66
256,64
256,64
250,66
254,65
256,64
250,66
256,64
256,64
256,64
251,66
251,66
251,66
256,64
255,65
250,66
254,65
252,66
251,66
256,64
250,66
249,67
256,64
256,64
254,65
256,64
256,64
251,66
256,64
251,66
256,64
256,64
252,66
251,66
256,64
257,64
251,66
250,66
251,66
251,66
255,65
253,65
256,64
256,64
256,64
256,64
256,64
253,65
251,66
256,64
250,66
256,64
252,66
256,64
256,64
256,64
250,66
256,64
256,64
256,64
256,64
251,66
256,64
256,64
256,64
251,66
256,64
256,64
256,64
250,66
256,64
256,64
251,66
251,66
258,64
256,64
250,66
256,64
251,66
251,66
251,66
249,67
252,66
256,64
253,65
256,64
251,66
252,66
256,64
256,64
256,64
252,66
250,66
252,66
253,65
256,64
256,64
256,64
252,66
256,64
250,66
256,64
256,64
256,64
256,64
249,67
260,63
256,64
256,64
256,64
256,64
256,64
251,66
249,67
251,66
255,65
256,64
256,64
256,64
256,64
256,64
256,64
251,66
251,66
250,66
255,65
256,64
256,64
250,66
256,64
250,66
252,66
249,67
256,64
249,67
256,64
256,64
249,67
256,64
251,66
252,66
256,64
248,67
251,66
251,66
256,64
250,66
256,64
250,66
251,66
251,66
256,64
254,65
251,66
251,66
252,66
256,64
256,64
256,64
256,64
249,67
258,64
256,64
257,64
256,64
252,66
256,64
256,64
250,66
256,64
251,66
257,64
252,66
256,64
256,64
250,66
256,64
250,66
257,64
251,66
252,66
256,64
250,66
252,66
252,66
257,64
256,64
252,66
257,64
257,64
257,64
257,64
254,65
257,64
257,64
258,64
253,65
258,64
252,66
258,64
251,66
259,63
256,64
253,65
252,66
253,65
254,65
259,63
254,65
253,65
256,64
260,63
255,65
254,65
260,63
253,65
260,63
259,63
260,63
256,64
255,65
260,63
254,65
260,63
260,63
255,65
260,63
254,65
255,65
260,63
256,64
259,63
256,64
257,64
260,63
254,65
259,63
260,63
256,64
255,65
260,63
254,65
256,64
260,63
260,63
261,63
256,64
261,63
261,63
257,64
261,63
262,62
257,64
260,63
259,63
261,63
261,63
259,63
261,63
259,63
262,62
262,62
262,62
255,65
258,64
255,65
258,64
258,64
255,65
262,62
258,64
262,62
262,62
256,64
257,64
262,62
257,64
262,62
259,63
262,62
256,64
256,64
262,62
254,65
262,62
262,62
263,62
262,62
261,63
257,64
262,62
258,64
259,63
258,64
255,65
262,62
258,64
262,62
262,62
256,64
256,64
259,63
261,63
257,64
255,65
257,64
259,63
261,63
263,62
257,64
258,64
257,64
258,64
257,64
259,63
256,64
263,62
259,63
262,62
262,62
258,64
261,63
